'Melsungen','Hessen',2,
'Michelstadt','Hessen',2,
'Mörfelden-Walldorf','Hessen',2,
'Mühlheim am Main','Hessen',2,
'Neu-Isenburg','Hessen',2,
'Nidda','Hessen',2,
'Obertshausen','Hessen',2,
'Oberursel (Taunus)','Hessen',2,
'Pfungstadt','Hessen',2,
'Rödermark','Hessen',2,
'Rodgau','Hessen',2,
'Rotenburg an der Fulda','Hessen',2,
'Rüdesheim am Rhein','Hessen',2,
'Schlüchtern','Hessen',2,
'Schwalbach am Taunus','Hessen',2,
'Schwalmstadt','Hessen',2,
'Seligenstadt','Hessen',2,
'Sontra','Hessen',2,
'Stadtallendorf','Hessen',2,
'Taunusstein','Hessen',2,
'Usingen','Hessen',2,
'Vellmar','Hessen',2,
'Viernheim','Hessen',2,
'Wächtersbach','Hessen',2,
'Weilburg','Hessen',2,
'Weiterstadt','Hessen',2,
'Witzenhausen','Hessen',2,
'Wolfhagen','Hessen',2,
'Brandenburg an der Havel','Brandenburg',1,
'Cottbus','Brandenburg',1,
'Frankfurt (Oder)','Brandenburg',1,
'Potsdam','Brandenburg',1,
'Bad Belzig','Brandenburg',2,
'Bad Freienwalde (Oder)','Brandenburg',2,
'Beeskow','Brandenburg',2,
'Bernau bei Berlin','Brandenburg',2,
'Eberswalde','Brandenburg',2,
'Eisenhüttenstadt','Brandenburg',2,
'Erkner','Brandenburg',2,
'Falkensee','Brandenburg',2,
'Finsterwalde','Brandenburg',2,
'Forst (Lausitz)','Brandenburg',2,
'Fürstenwalde/Spree','Brandenburg',2,
'Guben','Brandenburg',2,
'Hennigsdorf','Brandenburg',2,
'Herzberg (Elster)','Brandenburg',2,
'Jüterbog','Brandenburg',2,
'Königs Wusterhausen','Brandenburg',2,
'Kyritz','Brandenburg',2,
'Lübben (Spreewald)','Brandenburg',2,
'Lübbenau/Spreewald','Brandenburg',2,
'Luckenwalde','Brandenburg',2,
'Ludwigsfelde','Brandenburg',2,
'Nauen','Brandenburg',2,
'Neuenhagen bei Berlin','Brandenburg',2,
'Neuruppin','Brandenburg',2,
'Oranienburg','Brandenburg',2,
'Prenzlau','Brandenburg',2,
'Rathenow','Brandenburg',2,
'Schwedt/Oder','Brandenburg',2,
'Seelow','Brandenburg',2,
'Spremberg','Brandenburg',2,
'Strausberg','Brandenburg',2,
'Teltow','Brandenburg',2,
'Templin','Brandenburg',2,
'Zossen','Brandenburg',2,
'Amberg','Bayern',1,
'Ansbach','Bayern',1,
'Aschaffenburg','Bayern',1,
'Augsburg','Bayern',1,
'Bamberg','Bayern',1,
'Bayreuth','Bayern',1,
'Coburg','Bayern',1,
'Deggendorf','Bayern',1,38
'Plattling','Bayern',1,38
'Hof','Bayern',1,
'Ingolstadt','Bayern',1,
'Kaufbeuren','Bayern',1,
'Kempten (Allgäu)','Bayern',1,
'Landshut','Bayern',1,
'Memmingen','Bayern',1,
'München','Bayern',1,
'Neu-Ulm','Bayern',1,39
'Ulm','Bayern',1,39
'Neumarkt in der Oberpfalz','Bayern',1,
'Nürnberg','Bayern',1,40
'Fürth','Bayern',1,40
'Erlangen','Bayern',1,40
'Passau','Bayern',1,
'Regensburg','Bayern',1,
'Rosenheim','Bayern',1,
'Schweinfurt','Bayern',1,
'Straubing','Bayern',1,
'Traunstein','Bayern',1,
'Weiden in der Oberpfalz
'Würzburg','Bayern',1,
'Freising','Bayern',3,
'Garmisch-Partenkirchen','Bayern',3,
'Kulmbach','Bayern',3,
'Marktredwitz','Bayern',3,41
'Wunsiedel','Bayern',3,41
'Schwabach','Bayern',3,
'
'Abensberg','Bayern',2,42
'Neustadt an der Donau','Bayern',2,42
'Aichach','Bayern',2,
'Altötting','Bayern',2,43
'Neuötting','Bayern',2,43
'Alzenau','Bayern',2,
'Bad Aibling','Bayern',2,
'Bad Brückenau','Bayern',2,
'Bad Kissingen','Bayern',2,
'Bad Kötzting','Bayern',2,
'Bad Neustadt an der Saale','Bayern',2,
'Bad Reichenhall','Bayern',2,
'Bad Tölz','Bayern',2,
'Bad Windsheim','Bayern',2,
'Bad Wörishofen','Bayern',2,
'Berchtesgaden','Bayern',2,
'Bogen','Bayern',2,
'Burghausen','Bayern',2,
'Burglengenfeld','Bayern',2,44
'Maxhütte-Haidhof','Bayern',2,44
'Teublitz','Bayern',2,44
'Cham (Oberpfalz)','Bayern',2,
'Dachau','Bayern',2,
'Dillingen an der Donau','Bayern',2,45
'Lauingen (Donau)','Bayern',2,45
'Dingolfing','Bayern',2,
'Dinkelsbühl','Bayern',2,
'Donauwörth','Bayern',2,
'Ebersberg','Bayern',2,46
'Grafing bei München','Bayern',2,46
'Eggenfelden','Bayern',2,
'Eichstätt','Bayern',2,
'Erding','Bayern',2,
'Forchheim','Bayern',2,
'Freilassing','Bayern',2,
'Freyung','Bayern',2,
'Friedberg','Bayern',2,
'Fürstenfeldbruck','Bayern',2,
'Furth im Wald','Bayern',2,47
'Domažlice','Bayern',2,47
'Füssen','Bayern',2,
'Germering','Bayern',2,
'Gerolzhofen','Bayern',2,
'Grafenau','Bayern',2,
'Günzburg','Bayern',2,48
'Leipheim','Bayern',2,48
'Gunzenhausen','Bayern',2,
'Hammelburg','Bayern',2,
'Haßfurt','Bayern',2,
'Hersbruck','Bayern',2,
'Herzogenaurach','Bayern',2,
'Höchstadt a. d. Aisch','Bayern',2,
'Illertissen','Bayern',2,
'Karlstadt','Bayern',2,
'Kelheim','Bayern',2,
'Kitzingen','Bayern',2,
'Kronach','Bayern',2,
'Krumbach (Schwaben)','Bayern',2,
'Landau an der Isar','Bayern',2,
'Landsberg','Bayern',2,
'Lauf an der Pegnitz','Bayern',2,
'Lichtenfels','Bayern',2,
'Lindau (Bodensee)','Bayern',2,
'Lindenberg im Allgäu','Bayern',2,
'Lohr am Main','Bayern',2,
'Mainburg','Bayern',2,
'Marktheidenfeld','Bayern',2,
'Marktoberdorf','Bayern',2,
'Miesbach','Bayern',2,49
'Hausham','Bayern',2,49
'Miltenberg','Bayern',2,
'Mindelheim','Bayern',2,
'Moosburg','Bayern',2,
'Mühldorf am Inn','Bayern',2,
'Münchberg','Bayern',2,
'Murnau am Staffelsee','Bayern',2,
'Naila','Bayern',2,
'Neuburg an der Donau','Bayern',2,
'Neustadt an der Aisch','Bayern',2,
'Neustadt bei Coburg','Bayern',2,
'Neutraubling','Bayern',2,
'Nördlingen','Bayern',2,
'Obernburg am Main','Bayern',2,50
'Elsenfeld','Bayern',2,50
'Erlenbach am Main','Bayern',2,50
'Oberstdorf','Bayern',2,
'Ochsenfurt','Bayern',2,
'Parsberg','Bayern',2,
'Pegnitz','Bayern',2,
'Penzberg','Bayern',2,
'Pfaffenhofen an der Ilm','Bayern',2,
'Pfarrkirchen','Bayern',2,
'Pocking','Bayern',2,51
'Ruhstorf an der Rott','Bayern',2,51
'Regen','Bayern',2,52
'Zwiesel','Bayern',2,52
'Roth','Bayern',2,
'Rothenburg ob der Tauber','Bayern',2,
'Schongau','Bayern',2,53
'Peiting','Bayern',2,53
'Schrobenhausen','Bayern',2,
'Schwabmünchen','Bayern',2,
'Schwandorf','Bayern',2,
'Selb','Bayern',2,
'Simbach am Inn','Bayern',2,54
'Braunau am Inn','Bayern',2,54
'Sonthofen','Bayern',2,55
'Immenstadt im Allgäu','Bayern',2,55
'Starnberg','Bayern',2,
'Sulzbach-Rosenberg','Bayern',2,
'Tegernsee','Bayern',2,56
'Rottach-Egern','Bayern',2,56
'Bad Wiessee','Bayern',2,56
'Gmund am Tegernsee','Bayern',2,56
'Tirschenreuth','Bayern',2,
'Traunreut','Bayern',2,57
'Trostberg','Bayern',2,57
'Viechtach','Bayern',2,
'Vilsbiburg','Bayern',2,
'Vilshofen an der Donau','Bayern',2,
'Waldkraiburg','Bayern',2,
'Waldsassen','Bayern',2,58
'Cheb','Bayern',2,58
'Wasserburg am Inn','Bayern',2,
'Weilheim in Oberbayern','Bayern',2,
'Weißenburg in Bayern','Bayern',2,
'Wolfratshausen','Bayern',2,59
'Geretsried','Bayern',2,59
Freiburg im Breisgau','Baden-Württemberg',1,
Friedrichshafen','Baden-Württemberg',1,60
Ravensburg','Baden-Württemberg',1,60
Weingarten','Baden-Württemberg',1,60
Heidelberg','Baden-Württemberg',1,
Heilbronn','Baden-Württemberg',1,
Karlsruhe','Baden-Württemberg',1,
Konstanz','Baden-Württemberg',1,
Lörrach','Baden-Württemberg',1,61
Weil am Rhein','Baden-Württemberg',1,61
Mannheim','Baden-Württemberg',1,62
Ludwigshafen am Rhein','Baden-Württemberg',1,62
Offenburg','Baden-Württemberg',1,
Pforzheim','Baden-Württemberg',1,
Reutlingen','Baden-Württemberg',1,63
Tübingen','Baden-Württemberg',1,63
Stuttgart','Baden-Württemberg',1,
Ulm','Baden-Württemberg',1,64
Neu-Ulm','Baden-Württemberg',1,64
Villingen-Schwenningen','Baden-Württemberg',1,
Baden-Baden','Baden-Württemberg',3,
Aalen','Baden-Württemberg',2,
Achern','Baden-Württemberg',2,
Albstadt','Baden-Württemberg',2,
Backnang','Baden-Württemberg',2,
Bad Krozingen','Baden-Württemberg',2,65
Staufen im Breisgau','Baden-Württemberg',2,65
Bad Mergentheim','Baden-Württemberg',2,
Bad Säckingen','Baden-Württemberg',2,
Bad Saulgau','Baden-Württemberg',2,
Bad Waldsee','Baden-Württemberg',2,
Bad Wildbad','Baden-Württemberg',2,
Balingen','Baden-Württemberg',2,
Biberach an der Riß','Baden-Württemberg',2,
Bietigheim-Bissingen','Baden-Württemberg',2,66
Besigheim','Baden-Württemberg',2,66
Blaubeuren','Baden-Württemberg',2,67
Laichingen','Baden-Württemberg',2,67
Böblingen','Baden-Württemberg',2,68
Sindelfingen','Baden-Württemberg',2,68
Breisach am Rhein','Baden-Württemberg',2,
Bretten','Baden-Württemberg',2,
Bruchsal','Baden-Württemberg',2,
Buchen (Odenwald)','Baden-Württemberg',2,
Bühl','Baden-Württemberg',2,
Calw','Baden-Württemberg',2,
Crailsheim','Baden-Württemberg',2,
Donaueschingen','Baden-Württemberg',2,
Eberbach','Baden-Württemberg',2,
Ehingen (Donau)','Baden-Württemberg',2,
Ellwangen (Jagst)','Baden-Württemberg',2,
Emmendingen','Baden-Württemberg',2,
Esslingen am Neckar','Baden-Württemberg',2,
Ettlingen','Baden-Württemberg',2,
Freudenstadt','Baden-Württemberg',2,
Gaggenau','Baden-Württemberg',2,69
Gernsbach','Baden-Württemberg',2,69
Geislingen an der Steige','Baden-Württemberg',2,
Göppingen','Baden-Württemberg',2,
Haslach','Baden-Württemberg',2,70
Hausach','Baden-Württemberg',2,70
Wolfach','Baden-Württemberg',2,70
Hechingen','Baden-Württemberg',2,
Heidenheim an der Brenz','Baden-Württemberg',2,
Herrenberg','Baden-Württemberg',2,
Horb am Neckar','Baden-Württemberg',2,
Kehl','Baden-Württemberg',2,
Kirchheim unter Teck','Baden-Württemberg',2,
Künzelsau','Baden-Württemberg',2,
Lahr/Schwarzwald','Baden-Württemberg',2,
Laupheim','Baden-Württemberg',2,
Leonberg','Baden-Württemberg',2,
Leutkirch im Allgäu','Baden-Württemberg',2,
Ludwigsburg','Baden-Württemberg',2,71
Kornwestheim','Baden-Württemberg',2,71
Metzingen','Baden-Württemberg',2,
Mosbach','Baden-Württemberg',2,
Mühlacker','Baden-Württemberg',2,
Müllheim','Baden-Württemberg',2,
Münsingen','Baden-Württemberg',2,
Nagold','Baden-Württemberg',2,
Neckarsulm','Baden-Württemberg',2,
Nürtingen','Baden-Württemberg',2,
Öhringen','Baden-Württemberg',2,
Pfullendorf','Baden-Württemberg',2,
Radolfzell am Bodensee','Baden-Württemberg',2,
Rastatt','Baden-Württemberg',2,
Rheinfelden (Baden)','Baden-Württemberg',2,
Riedlingen','Baden-Württemberg',2,
Rottenburg am Neckar','Baden-Württemberg',2,
Rottweil','Baden-Württemberg',2,
Schopfheim','Baden-Württemberg',2,
Schorndorf','Baden-Württemberg',2,
Schramberg','Baden-Württemberg',2,
Schwäbisch Gmünd','Baden-Württemberg',2,
Schwäbisch Hall','Baden-Württemberg',2,
Schwetzingen','Baden-Württemberg',2,
Sigmaringen','Baden-Württemberg',2,
Singen (Hohentwiel)','Baden-Württemberg',2,
Sinsheim','Baden-Württemberg',2,
Stockach','Baden-Württemberg',2,
Tauberbischofsheim','Baden-Württemberg',2,
Titisee-Neustadt','Baden-Württemberg',2,
Tuttlingen','Baden-Württemberg',2,
Überlingen','Baden-Württemberg',2,
Vaihingen an der Enz','Baden-Württemberg',2,
Waiblingen','Baden-Württemberg',2,72
Fellbach','Baden-Württemberg',2,72
Waldkirch','Baden-Württemberg',2,
Waldshut-Tiengen','Baden-Württemberg',2,
Wangen im Allgäu','Baden-Württemberg',2,
Weinheim','Baden-Württemberg',2,
Wertheim','Baden-Württemberg',2,
Wiesloch','Baden-Württemberg',2,73
Walldorf','Baden-Württemberg',2,73
